food,catering,alcohol,fuel,motor,fares,leisure,logexp,logwages,nkids
0.105642132461071,0.0266419779509306,0.339350938796997,0.0515352562069893,0,0,0.0337396487593651,4.57692527770996,5.36775016784668,0
0.116392947733402,0.15020914375782,0.00765071995556355,0.0705906450748444,0.211567908525467,0,0.00428440282121301,4.58527326583862,5.34247779846191,0
0.399987816810608,0.0278066396713257,0.0203202366828918,0.143005564808846,0.203711643815041,0,0.0165006425231695,4.58678197860718,5.32787609100342,0
0.242709562182426,0.070334367454052,0.229782700538635,0.0019339406862855,0.260878413915634,0,0.0520128272473812,4.58746433258057,5.60211896896362,1
0.190146952867508,0.106004379689693,0.0456556007266045,0.0871422067284584,0.198484942317009,0,0.0270476415753365,4.58848142623901,5.55532121658325,1
0.241384193301201,0.0952472612261772,0.0582319796085358,0.0814234986901283,0.0829932242631912,0,0.08415786921978,4.59252071380615,5.16617345809937,1
0.21264860033989,0.0343030616641045,0.204907655715942,0.065266877412796,0,0,0.0771059915423393,4.59335088729858,5.19295692443848,0
0.0149510055780411,0.0208606943488121,0.282654821872711,0.143751889467239,0.109404988586903,0,0.115466214716434,4.59501886367798,5.79380607604981,1
0.411221563816071,0.00252283154986799,0.0098895002156496,0.0784096047282219,0.177809178829193,0,0.101821482181549,4.59607887268066,5.27816581726074,1
0.372578620910645,0,0,0.0584654100239277,0.27522012591362,0.0536352209746838,0.0164025165140629,4.59890079498291,5.45480823516846,0
0.166607990860939,0.187025383114815,0.168317824602127,0.060346994549036,0.129142567515373,0,0.0765401050448418,4.59940385818481,4.57037162780762,0
0.255315989255905,0.0823664292693138,0.136995181441307,0.0987998694181442,0.000746974837966263,0.00448184879496694,0.0165330432355404,4.6092119216919,5.37662029266357,0
0.377494931221008,0,0,0.169184282422066,0.18463671207428,0,0.0656728222966194,4.61467504501343,5.6557822227478,0
0.212702944874764,0.0199871696531773,0.0844889730215073,0.111533336341381,0.440408617258072,0,0.0343483202159405,4.61823463439941,5.42495012283325,1
0.203704625368118,0.025008600205183,0,0.112022802233696,0.169508188962936,0.03709527105093,0.103080630302429,4.62266635894775,5.52002000808716,0
0.18173348903656,0.0795666202902794,0.03902343288064,0.0559858791530132,0.113148353993893,0.0676536858081818,0.0578488074243069,4.62487459182739,4.98729848861694,1
0.521019816398621,0.0514001920819283,0.0374611541628838,0.0982508361339569,0.00333956046961248,0.0203761588782072,0.0586601048707962,4.63770532608032,5.76660060882568,1
0.0267148017883301,0.0334536693990231,0.134825512766838,0.155571594834328,0.196582406759262,0,0.175114318728447,4.6431884765625,5.44150829315186,0
0.394603163003922,0.05588573589921,0.011119632050395,0.0619248487055302,0.293807506561279,0,0.01581671833992,4.64746332168579,5.48234558105469,0
0.329634249210358,0.105836696922779,0,0.178201228380203,0,0.173541754484177,0.0473555028438568,4.65550231933594,6.05368804931641,0
0.251811146736145,0.108433157205582,0.0113641740754247,0.0996259227395058,0.182016178965569,0,0.0156257376074791,4.65961122512817,5.23580360412598,0
0.192529007792473,0.0894255265593529,0.143524199724197,0.138571843504906,0.0879162326455116,0,0.166399404406548,4.6635332107544,5.38678598403931,0
0.351072728633881,0.0546478927135468,0,0.0879445448517799,0.24812588095665,0,0.0651824250817299,4.6664252281189,5.81353330612183,1
0.331273972988129,0.0641205608844757,0.0292988866567612,0.0994102731347084,0.239445850253105,0.0490030907094479,0.0158195272088051,4.67123889923096,5.81987524032593,0
0.381935060024261,0.117529228329659,0.061349980533123,0.124004289507866,0,0.0200307406485081,0.090091772377491,4.67595481872559,5.01873588562012,1
0.296606630086899,0.0906698405742645,0,0.150186449289322,0.18673337996006,0,0.021481778472662,4.67779779434204,5.54126358032227,1
0.307366609573364,0.189747348427773,0.0611490458250046,0.0650403499603272,0.221804276108742,0,0.0382644794881344,4.68151044845581,5.17897081375122,1
0.206800624728203,0.0819808468222618,0.0323486998677254,0.141410037875175,0.0633110255002976,0,0.202964976429939,4.68394422531128,5.95150947570801,1
0.338732659816742,0.0340527333319187,0.0267820153385401,0,0.138695865869522,0.0250333603471518,0.0461092442274094,4.68817758560181,5.21792030334473,0
0.364546537399292,0,0,0.100763745605946,0.361154139041901,0,0.040938138961792,4.69196224212647,5.47067260742188,1
0.312140554189682,0.0575992688536644,0.0259698759764433,0.131629392504692,0.198448196053505,0,0.0664536729454994,4.69638109207153,5.49667644500732,0
0.293489664793015,0.159861296415329,0.109265930950642,0.0757333785295487,0,0.0670650973916054,0.0148729402571917,4.69679164886475,5.13391447067261,1
0.15949122607708,0.125827938318253,0,0.0723305866122246,0.179052338004112,0,0.0151029909029603,4.69967985153198,5.50569725036621,0
0.296996384859085,0.0327751114964485,0,0.272078305482864,0,0.130202487111092,0.0233466532081366,4.71281290054321,5.37832927703857,0
0.445269495248795,0.0198613274842501,0,0.0648624449968338,0.126638323068619,0,0.0144934011623263,4.71648788452148,5.6062798500061,0
0.347737073898315,0.0560722723603249,0,0.118196777999401,0.118997812271118,0,0.0500200241804123,4.72166347503662,5.99535703659058,1
0.378316044807434,0.00288350647315383,0.00882796663790941,0.145417451858521,0.200159713625908,0,0.0673409700393677,4.72481822967529,5.82343912124634,1
0.422062426805496,0.0881326496601105,0.013286329805851,0.0715690329670906,0.1788340061903,0,0.0144378114491701,4.72648477554321,5.95493030548096,1
0.169116348028183,0.025544535368681,0.0123516907915473,0.0409066751599312,0.271560102701187,0,0.250309884548187,4.72685670852661,5.15369606018066,1
0.31520488858223,0.0665988102555275,0,0.0885034054517746,0,0.111514292657375,0.068324625492096,4.72729921340942,4.46705675125122,1
0.382147431373596,0.106520250439644,0.04740085080266,0.109373077750206,0.0711013004183769,0.0167658552527428,0.0176436509937048,4.73551416397095,5.56712245941162,0
0.346305131912231,0.029216917231679,0,0.101586312055588,0.279058456420898,0,0.147604048252106,4.74643516540527,5.48543167114258,0
0.261894404888153,0.0474908798933029,0.0351189412176609,0.0564334057271481,0,0.31819760799408,0.00468831369653344,4.74649620056152,5.48063898086548,1
0.178989440202713,0.092420794069767,0.0423089601099491,0.0915538147091866,0.243319854140282,0.0596486963331699,0.0440429300069809,4.74790143966675,5.3205189704895,0
0.237432837486267,0.111327789723873,0,0.0919570103287697,0.387935519218445,0,0.0148205934092402,4.74823093414307,4.8286337852478,1
0.301315933465958,0.0624188408255577,0.0518569834530354,0.155830666422844,0.195221200585365,0,0.043026577681303,4.74935722351074,3.80666255950928,1
0.0852628201246262,0.0633430257439613,0,0.0497941747307777,0.295917212963104,0,0.0350371487438679,4.75252914428711,5.71052646636963,0
0.196402370929718,0.157363459467888,0.00560779869556427,0.0607367753982544,0.106720730662346,0.0237253028899431,0.015011646784842,4.75281429290772,4.09434461593628,0
0.373359173536301,0.0487626455724239,0,0.13118140399456,0.188078343868256,0,0.0291801188141108,4.75509786605835,5.02256393432617,0
0.34624645113945,0.0901625230908394,0,0.16673831641674,0.146745204925537,0,0.0915813893079758,4.75608730316162,5.92759227752686,1
0.157285690307617,0.0526148341596127,0,0.12895792722702,0.36339482665062,0,0.0595785640180111,4.75631904602051,5.41128873825073,1
0.269201010465622,0.0655068755149841,0.00451030908152461,0.130841925740242,0.225429549813271,0.0240549817681313,0.135094508528709,4.75703239440918,5.02729558944702,0
0.293142676353455,0,0.0128386802971363,0.0877667665481567,0.198763385415077,0,0.305637866258621,4.75741910934448,5.20779085159302,1
0.258949637413025,0.0385852083563805,0,0.150396585464478,0.14122186601162,0.00625937851145864,0.0137191852554679,4.7589635848999,5.5012583732605,1
0.284445613622665,0.0766406282782555,0.0515776462852955,0.121173307299614,0.139276713132858,0,0.119807012379169,4.76307106018066,5.11853265762329,1
0.296248912811279,0.197527706623077,0.0210997425019741,0.0714407488703728,0.176598459482193,0,0.0149190109223127,4.76473474502564,5.91959238052368,0
0.160668715834618,0.155521526932716,0.0913731455802917,0.116981454193592,0.159945547580719,0,0.197124376893044,4.76677894592285,5.69089984893799,0
0.284377932548523,0.124330312013626,0.00969470292329788,0,0.136066004633904,0.0505995452404022,0.101029008626938,4.76720380783081,5.28968000411987,1
0.217396825551987,0,0,0.0616416335105896,0.304059207439423,0,0.0138016296550632,4.77154874801636,5.56681680679321,0
0.00139340455643833,0.213866472244263,0.0844487547874451,0.104547560214996,0.258666515350342,0,0.0429844185709953,4.77419567108154,5.3954439163208,1
0.312534242868423,0.0149891469627619,0,0.0792102515697479,0.252915471792221,0,0.072201244533062,4.77422952651978,5.76110744476318,1
0.343148410320282,0.0126374317333102,0,0.049117486923933,0.12801718711853,0,0.0979822278022766,4.77655696868897,6.36207962036133,0
0.352879226207733,0.0221997555345297,0.190572485327721,0,0,0.0139011740684509,0.0401027873158455,4.77655696868897,5.75082492828369,0
0.37385219335556,0.00712818186730146,0,0.156149119138718,0.312969118356705,0,0.0134177543222904,4.7811803817749,4.93065357208252,0
0.37862166762352,0.0995226874947548,0.039566233754158,0.136074349284172,0.0411991290748119,0.00862502213567495,0.103249028325081,4.78264665603638,5.57780361175537,1
0.281110048294067,0.0618642941117287,0,0.0849692225456238,0.154702588915825,0.0250303447246552,0.0724121928215027,4.78293991088867,5.44940614700317,0
0.521038949489594,0.0292789023369551,0.0198259986937046,0.166053205728531,0.118119463324547,0,0.0153923369944096,4.78365087509155,4.24849510192871,1
0.257124215364456,0.0135878650471568,0.0345340818166733,0.0959094241261482,0.213559433817863,0,0.0136296739801765,4.78408575057983,5.5854868888855,0
0.0758196339011192,0.0737715885043144,0.0417969338595867,0,0.362295836210251,0,0.11970641463995,4.78437042236328,5.79219007492065,1
0.308669805526733,0.0532261282205582,0.0249640978872776,0.0990214720368385,0.166316002607346,0.0459205806255341,0.028220284730196,4.78559017181397,5.51044034957886,0
0.304030388593674,0.141897514462471,0,0.141188248991966,0.160630837082863,0,0.0976301655173302,4.78615760803223,5.62265539169312,1
0.0979607105255127,0.281704813241959,0,0.0208515785634518,0.390424966812134,0,0.0136786345392466,4.78661632537842,5.13114070892334,1
0.417794823646545,0.0129962097853422,0.00983046554028988,0.1018036454916,0,0.00208272598683834,0.185612544417381,4.78778314590454,5.82032012939453,0
0.466688871383667,0.0410207398235798,0.147292301058769,0.0898549631237984,0,0.0137151414528489,0.074643611907959,4.79003000259399,5.14691305160523,1
0.303751677274704,0.0144899943843484,0.171520128846169,0.0883475691080093,0.0413999818265438,0.0197891928255558,0.0134963942691684,4.79391288757324,5.27356338500977,0
0.0502018108963966,0.071829117834568,0.03242027759552,0.0880805999040604,0.417948573827744,0,0.0920504331588745,4.79506301879883,6.14289712905884,0
0.19684910774231,0.000618633290287107,0.148678198456764,0.0710190981626511,0.152843669056892,0,0.106899827718735,4.79773092269898,5.57787895202637,0
0.191852554678917,0.110213167965412,0,0.142662763595581,0.166659787297249,0,0.0607759840786457,4.79797840118408,5.06037712097168,0
0.12564904987812,0.138877436518669,0.251751393079758,0.0717876777052879,0.223192930221558,0,0.0535316839814186,4.7985143661499,5.70384931564331,0
0.298395037651062,0.0861380398273468,0.0415455475449562,0.0361516252160072,0.32837039232254,0,0.0519628152251244,4.79936265945435,5.54337882995606,0
0.351319134235382,0.0361633934080601,0.0135612720623612,0.110544919967651,0.164790004491806,0.00513684563338757,0.0133968936279416,4.80131244659424,5.62715339660645,0
0.137375727295876,0.118355102837086,0.118314020335674,0.0601429641246796,0.062279187142849,0.0862706452608109,0.00139676278922707,4.80164098739624,5.34948587417603,0
0.258709102869034,0.117516711354256,0.121332727372646,0.069755032658577,0,0,0.265233248472214,4.80283164978027,5.57867288589478,1
0.155093356966972,0.0657140463590622,0.00818866677582264,0.0970357060432434,0.294177830219269,0,0.143219783902168,4.80500411987305,6.13009548187256,0
0.0559217222034931,0.0815491005778313,0,0.0642731338739395,0.37798336148262,0.0229254495352507,0.122896783053875,4.80512714385986,5.84695863723755,0
0.326673209667206,0.073057122528553,0.0181008409708738,0.0612895339727402,0.125357523560524,0.00531175965443254,0.169485986232758,4.80704927444458,5.62224721908569,1
0.427953839302063,0.0708898156881332,0.00653738947585225,0.0786938220262528,0.1873779296875,0,0.0187949948012829,4.80707359313965,5.8877968788147,1
0.390623092651367,0.0510607771575451,0.210972353816032,0.10163214802742,0.0320149436593056,0,0.0132953776046634,4.8089189529419,5.29886722564697,1
0.372408449649811,0.0820740461349487,0.093804731965065,0.185165569186211,0.0407315380871296,0.0040731537155807,0,4.81019067764282,4.49869775772095,1
0.155641719698906,0.156008213758469,0.124651826918125,0.0460979603230953,0.231304213404655,0.00814451649785042,0.0592920817434788,4.81041049957275,5.29300308227539,0
0.326427608728409,0.0488420352339745,0.0573893934488297,0.128210350871086,0.137978762388229,0,0.0822581276297569,4.81092357635498,6.02335071563721,1
0.0328168831765652,0.157415315508842,0.012199585326016,0.0950754284858704,0.227400273084641,0.128502294421196,0.0907649099826813,4.81181859970093,5.80868291854858,1
0.292981624603272,0.0146368835121393,0.109776623547077,0.0667604506015778,0.0944892168045044,0,0.0132545111700892,4.81199741363525,4.71393489837647,0
0.282613098621368,0.224114805459976,0,0.112606205046177,0.195455104112625,0,0.0410585813224316,4.81214380264282,5.37156772613525,1
0.346546739339829,0.0241351574659348,0,0.136928424239159,0.161632403731346,0,0.100034944713116,4.81264781951904,6.09063100814819,1
0.142770633101463,0.141680791974068,0.0404859930276871,0.0857350453734398,0.155162662267685,0,0.044966496527195,4.81923246383667,5.7658805847168,1
0.283532798290253,0.00805834215134382,0.173254355788231,0.141020983457565,0,0,0.0584229826927185,4.82104730606079,5.56967973709106,0
0.530731439590454,0,0,0.0617045275866985,0.17214435338974,0,0.0131303369998932,4.82141017913818,5.69373226165772,1
0.278859287500381,0,0.0122677162289619,0.261443138122559,0.131445571780205,0.0159279201179743,0.0362802669405937,4.82277870178223,5.99166440963745,1
0.122337430715561,0.216300934553146,0,0.0557029135525227,0.197130441665649,0,0.169439747929573,4.82358264923096,5.73450565338135,0
0.266649067401886,0.0648119226098061,0.0582107082009316,0.140185788273811,0.193075507879257,0,0.133704587817192,4.82812976837158,5.9774923324585,0
0.086372897028923,0.120330788195133,0.189445078372955,0.0362750180065632,0.224601492285728,0,0.100075900554657,4.82955312728882,5.33257389068604,0
0.195006430149078,0.0273560099303722,0,0.116133250296116,0.0537136308848858,0.0171723868697882,0.0766367688775063,4.82992029190064,5.58893251419067,1
0.323386251926422,0.0598021224141121,0,0.062634639441967,0.171547114849091,0.0179526042193174,0.0862522944808006,4.83095026016235,5.6002721786499,1
0.299812823534012,0.153132364153862,0.0873392075300217,0.120833173394203,0.0930742099881172,0.0513760037720203,0.0166474170982838,4.83266401290894,6.0631103515625,0
0.25010946393013,0.0661305114626885,0.0680813789367676,0,0.261735051870346,0,0.078034795820713,4.83298301696777,5.2827467918396,0
0.342661887407303,0.0348429270088673,0.00755725568160415,0.0918007716536522,0.285902917385101,0.0318200252950192,0.0132053093984723,4.83395385742188,6.07575988769531,0
0.186824113130569,0.0357824414968491,0.208094775676727,0.0641698464751244,0.297034025192261,0.00373727735131979,0.0134382955729961,4.83437538146973,5.24275159835815,0
0.263111919164658,0.0271650645881891,0.0178320370614529,0.132171541452408,0.348816871643066,0,0.0156477130949497,4.8354640007019,6.12542724609375,0
0.158610880374908,0.0233367644250393,0,0.15513014793396,0.26667195558548,0.130527660250664,0.0298235919326544,4.83953046798706,4.72108459472656,1
0.225855961441994,0.0657615065574646,0,0.126249507069588,0.0475403368473053,0,0.0127508854493499,4.84458065032959,5.92281103134155,0
0.170546025037766,0.117834664881229,0,0.0785564407706261,0.215362504124641,0,0.220272272825241,4.84652280807495,6.11416864395142,1
0.313366055488586,0.023277722299099,0.0729735046625137,0.0584887117147446,0.00965652614831924,0,0.310186445713043,4.84713554382324,6.05816459655762,0
0.0500109791755676,0.128123730421066,0.0313548445701599,0.0904587283730507,0.206314891576767,0,0.0261812955141068,4.84868097305298,5.92535161972046,0
0.264704257249832,0.00571952341124415,0.23873133957386,0.142439648509026,0.206921383738518,0,0.0322800502181053,4.84915924072266,5.57606267929077,0
0.530282258987427,0,0.0156207187101245,0.149316847324371,0,0,0.0129193905740976,4.8498010635376,5.97406387329102,1
0.150260612368584,0.0612390227615833,0.00939128827303648,0.0939911454916,0.332960277795792,0,0.167008399963379,4.85029458999634,5.62040090560913,0
0.304752618074417,0.113123416900635,0.01017015427351,0.0661060065031052,0.149735972285271,0.0195579901337624,0.0730686485767365,4.85066223144531,5.56853532791138,0
0.300742745399475,0.127482399344444,0.0272869411855936,0.116340883076191,0.191164970397949,0,0.120406553149223,4.8512487411499,6.33656024932861,1
0.0585745647549629,0,0.278998881578445,0.0758390575647354,0,0.207329794764519,0.136790901422501,4.85435581207275,5.3840823173523,0
0.343180060386658,0.152611076831818,0.0810600221157074,0.157833218574524,0,0.0224473923444748,0.0644583106040955,4.85437107086182,5.6071982383728,1
0.387395441532135,0.0431822575628758,0.0366854667663574,0.0539972744882107,0.230383187532425,0.00778058683499694,0.0554755851626396,4.85612344741821,6.24289798736572,1
0.111845441162586,0.209617853164673,0.0262411087751389,0.0448625758290291,0.202931240200996,0.0458733439445496,0.0558255277574062,4.85682344436646,5.44609069824219,0
0.379319727420807,0,0.00698920525610447,0.124951459467411,0.0813077464699745,0,0.0250058230012655,4.85802793502808,5.36499404907227,0
0.107122637331486,0.199928626418114,0.107471823692322,0.0671989843249321,0.241481810808182,0,0.0904780849814415,4.85881185531616,5.5563645362854,1
0.191214233636856,0.202035486698151,0.191640883684158,0.075554832816124,0.0770286992192268,0.0116357551887631,0.0646560117602348,4.85913753509522,5.89092588424683,0
0.391261547803879,0.0437620654702187,0.00151170988101512,0.0912452712655067,0.203189328312874,0,0.062251441180706,4.85975790023804,5.5325984954834,1
0.283146500587463,0.0140316970646381,0.00614611525088549,0.0953227654099464,0.245651319622993,0.0274449158459902,0.0552763789892197,4.86252212524414,5.87363767623901,1
0.232221052050591,0.0205467808991671,0,0.18742673099041,0.0326127149164677,0.0313791409134865,0.157473921775818,4.8652548789978,5.09809684753418,1
0.325599491596222,0.105027124285698,0,0.124522253870964,0.153803482651711,0,0,4.86580991744995,5.93637466430664,1
0.22344645857811,0.023814283311367,0.215059533715248,0.0941799134016037,0.112638927996159,0.00884860381484032,0.0125419329851866,4.86725759506226,5.43807935714722,0
0.192784935235977,0.013671875,0.33831188082695,0.0677849277853966,0.123008564114571,0,0.0124846817925572,4.87183284759522,5.78074359893799,1
0.476493090391159,0.0833843797445297,0,0.13108728826046,0.112480849027634,0.0421133227646351,0.0791730433702469,4.87213945388794,6.07901763916016,1
0.370290964841843,0.0621745735406876,0.0248468592762947,0.117457881569862,0.0325421132147312,0,0.0124808568507433,4.87213945388794,5.62549638748169,1
0.253147155046463,0.139215663075447,0.0685193091630936,0.0288743581622839,0.159878388047218,0,0.036207526922226,4.87452554702759,5.74597930908203,1
0.260203897953033,0.00255813077092171,0.00568897696211934,0.146271616220474,0.165171235799789,0,0.230995371937752,4.87485361099243,5.41097640991211,1
0.275259017944336,0.0651478096842766,0.0324215143918991,0.0387077033519745,0.394849121570587,0,0.0295641534030437,4.87702798843384,6.44179153442383,0
0.32117286324501,0.0565118044614792,0.0102056358009577,0.175780653953552,0.0880045667290688,0,0.0149276461452246,4.8774847984314,6.37168025970459,0
0.149493560194969,0.104599803686142,0,0.07554642111063,0.194006562232971,0.0344604402780533,0.16236387193203,4.87756109237671,5.53311252593994,0
0.384191483259201,0.0762682780623436,0.00494014751166105,0.038609154522419,0.0950028449296951,0.0114003410562873,0.0920767486095428,4.87957715988159,5.92471027374268,1
0.194233417510986,0.133148461580277,0.0173985715955496,0.0304664969444275,0.394013077020645,0,0.0264397524297237,4.87991905212402,6.2999415397644,0
0.353574842214584,0.0278438273817301,0.0277298707515001,0.120036154985428,0.100321352481842,0,0.0767319723963738,4.87997245788574,5.6755542755127,1
0.110390342772007,0.058229960501194,0.045521792024374,0.0717726871371269,0.204468712210655,0,0.255035847425461,4.88132381439209,5.29551362991333,1
0.354441404342651,0.0124683575704694,0.22590397298336,0.0755658075213432,0.257263779640198,0,0.0125439232215285,4.88533639907837,5.65494251251221,0
0.269278734922409,0.0239921417087317,0,0.109872676432133,0.192088276147842,0,0.0972531884908676,4.88533639907837,5.80365800857544,1
0.310432076454163,0.0447952821850777,0.0677972510457039,0.133026137948036,0.0813189372420311,0.0826786458492279,0.0683638006448746,4.88567638397217,5.81651592254639,1
0.271015703678131,0.0608210079371929,0.040371261537075,0.0910805836319923,0.134092971682549,0.127678841352463,0.0988529995083809,4.8867335319519,6.27642345428467,0
0.417860627174377,0.0131615567952394,0.141768768429756,0.107623927295208,0.069417804479599,0,0.0124846762046218,4.89007091522217,5.39576148986816,0
0.279185920953751,0.0563253350555897,0,0.0901205390691757,0.153505325317383,0,0.0399534404277802,4.89151382446289,5.80805253982544,1
0.136232644319534,0.0111531121656299,0.0695759579539299,0.103671543300152,0.436243861913681,0,0.0423668548464775,4.8948130607605,6.24290370941162,0
0.317940235137939,0.0898136273026466,0.228238880634308,0.0496220290660858,0.146096840500832,0.0134720439091325,0.0273931566625834,4.89492511749268,5.44025087356567,0
0.318005204200745,0.0205080304294825,0,0.0854687988758087,0.268135964870453,0,0.0623832643032074,4.89671993255615,5.6205096244812,1
0.184931203722954,0.138046205043793,0.0582894869148731,0.0515809766948223,0.156606405973434,0.0327971540391445,0.0367477163672447,4.89901828765869,5.61571598052979,0
0.339176714420319,0,0.0319711193442345,0.088730089366436,0.160637199878693,0,0.12401369959116,4.90037393569946,5.37226486206055,0
0.174710988998413,0.108055226504803,0.121817857027054,0.0835428684949875,0,0,0.0310960989445448,4.90098428726196,5.21123313903809,1
0.159188821911812,0.152094781398773,0,0.0468726754188538,0.382855415344238,0,0.0590551123023033,4.90245628356934,5.16209650039673,0
0.29690283536911,0.274138450622559,0.105095066130161,0.0874183028936386,0.0252525266259909,0,0.0123291742056608,4.90260457992554,5.80787229537964,1
0.217183619737625,0.060729943215847,0.012590354308486,0.0700616165995598,0.24891871213913,0.0094427652657032,0.0122941099107265,4.90545272827148,5.82085418701172,1
0.39527553319931,0.0160641986876726,0.0457866676151753,0.0890193432569504,0.168822169303894,0,0.0627762228250504,4.9058895111084,5.76757097244263,1
0.359479069709778,0.0779931917786598,0.0307828914374113,0.0868728682398796,0.144479796290398,0,0.1258694678545,4.90631151199341,5.43807935714722,0
0.300841599702835,0.0720793232321739,0.104738540947437,0.0624367296695709,0.23489511013031,0.00701951375231147,0.0274130497127771,4.90776777267456,5.76374816894531,0
0.291063129901886,0.038446482270956,0,0.128893598914146,0.194411411881447,0,0.0861260294914246,4.90810775756836,5.51969957351685,1
0.388755738735199,0.0155207375064492,0,0.0554470047354698,0.103225789964199,0.0180645156651735,0.1521105915308,4.90989351272583,6.01077699661255,0
